catalog_id,name,slug,catalog_url,website_url,tagline,description,categories,is_featured,is_affiliate,published_at,updated_at
cmiuc0dam00lpw171oaqfhja7,SpaceFromSpace,spacefromspace,https://geospatialcatalog.com/spacefromspace,https://spacefromspace.com/,"Browse free high-resolution satellite imagery, past and present, of spaceports, cities, and more worldwide.","SpaceFromSpace provides free access to high-resolution satellite imagery, featuring both current-day and historic declassified spy satellite images. The platform allows users to explore various global locations, including spaceports and cities, offering unique perspectives on inaccessible areas and environmental changes.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:47.644Z
cmiuc015g00imw171zn8p4c21,SRTM Tile Grabber,srtm-tile-grabber,https://geospatialcatalog.com/srtm-tile-grabber,https://dwtkns.com/srtm/,"An interactive web tool for identifying and accessing SRTM elevation data tiles, now pointing to external download sources.","The SRTM Tile Grabber was designed to facilitate the download of Shuttle Radar Topography Mission (SRTM) elevation data tiles. Although direct download links from this tool are no longer functional as of January 2021, it remains a valuable resource for identifying specific SRTM tile names. Users can still use the map to determine which 90-meter resolution GeoTIFF files to download from external mirrors like CGIAR's website.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:32.930Z
cmiuc2kvr00rzw171o650m6kt,Stadt Wien Geodatenviewer,stadt-wien-geodatenviewer,https://geospatialcatalog.com/stadt-wien-geodatenviewer,http://www.wien.gv.at/stadtentwicklung/stadtvermessung/geodaten/viewer/geodatendownload.html,Provides free geobasic data for the entire Vienna city area through the Open Government Vienna (OGD) initiative.,"The Surveying and Geoinformation Department (MA 41) of the City of Vienna offers free geobasic data for the entire Vienna city area. This initiative, part of Open Government Vienna (OGD), makes essential geospatial information readily available to the public.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:30.794Z
cmiubzsw100gnw171o725v72m,State Cartographer's Office,state-cartographers-office,https://geospatialcatalog.com/state-cartographers-office,https://www.sco.wisc.edu/data/,"Find geospatial data for Wisconsin from various local, state, and federal sources.","The State Cartographer's Office (SCO) at UW–Madison serves as a primary resource for locating commonly-requested Wisconsin geospatial datasets. This platform helps users navigate the fragmented landscape of data availability, as Wisconsin currently lacks a single, statewide geospatial data download site. It connects users to various data categories from local, state, and federal sources.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.144Z
cmiuc2w4r00ujw17101pmqxyj,State of Alaska Geoportal,state-of-alaska-geoportal,https://geospatialcatalog.com/state-of-alaska-geoportal,https://gis.data.alaska.gov/,Alaska Geospatial Council ArcGIS Online Hub Site for open data and services.,"The Alaska Open Data Geoportal is a cooperative project coordinated by the Alaska Geospatial Office, providing access to a wide array of geospatial data and services. These resources are hosted by various public agencies across the state, fostering collaboration and data sharing.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:45.368Z
cmiubzkse00fhw171s3vnwuuy,State of Idaho GIS Hub,state-of-idaho-gis-hub,https://geospatialcatalog.com/state-of-idaho-gis-hub,https://gis-idaho.hub.arcgis.com/,"Explore authoritative data, maps, applications, and tools from Idaho's State Agencies.","This hub provides access to authoritative geospatial data, maps, applications, and tools from Idaho's State Agencies. It serves as a central point for discovering datasets that contribute to the Idaho Spatial Data Infrastructure (Idaho SDI), facilitating exploration and utilization of state-level GIS resources.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:10.755Z
cmiubzhsx00eqw1717jl1sa5r,State of Michigan,state-of-michigan,https://geospatialcatalog.com/state-of-michigan,https://gis-michigan.opendata.arcgis.com/,"A comprehensive open data portal for Michigan geospatial datasets, offering browse, search, and download capabilities.","This platform provides access to a wide array of Michigan geospatial datasets, allowing users to browse by category or search by keywords. It enables previewing and exploring attributes of datasets before downloading them in various formats like ESRI shapefile, spreadsheet, KML, or via API.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:08.148Z
cmiuc00e300ikw171nmi1qtff,State of South Dakota,state-of-south-dakota,https://geospatialcatalog.com/state-of-south-dakota,https://opendata2017-09-18t192802468z-sdbit.opendata.arcgis.com/,This site provides access to publicly available data for the State of South Dakota.,"The State of South Dakota Open Data site serves as a central hub for geospatial data and information. It offers public access to a variety of datasets, map galleries, and applications from various state departments. This platform facilitates data discovery and utilization for citizens, researchers, and government agencies.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:32.854Z
cmiuc2kt800ruw171tb28gsku,State of Tennessee GIS Data,state-of-tennessee-gis-data,https://geospatialcatalog.com/state-of-tennessee-gis-data,https://tn-tnmap.opendata.arcgis.com/,Providing public access to open geographic data from various Tennessee state agencies.,"The State of Tennessee offers a comprehensive open data portal for geographic information. Users can easily search for, preview, and download a wide array of GIS data contributed by various state agencies. This initiative promotes transparency and accessibility of valuable geospatial resources for public use.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:30.756Z
cmiubztnt00gww171ivxwvuau,Statistics Canada Road Network Files,statistics-canada-road-network-files,https://geospatialcatalog.com/statistics-canada-road-network-files,http://www12.statcan.gc.ca/census-recensement/2011/geo/RNF-FRR/index-eng.cfm,"Digital representations of Canada's national road network, including street names, types, directions, and address ranges.","These files provide digital representations of Canada's national road network, derived from the 2011 Census. They contain detailed attribute information like street names, types, directions, and address ranges, making them essential for various geospatial applications and analyses across Canada.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.239Z
cmiuc34s000vuw171tksarnjz,Statistics Finland,statistics-finland,https://geospatialcatalog.com/statistics-finland,https://www.stat.fi/org/avoindata/paikkatietoaineistot_en.html,"Statistics Finland provides open geographic data, primarily statistical areas and linked statistical information.","Statistics Finland offers open geographic data, mainly comprising statistical areas and associated statistical data. This page serves as a central hub for information regarding the contents, interfaces, and implementation instructions for their open geographic data resources. These datasets are an integral part of the national geographic information infrastructure of Finland.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:58.513Z
cmiuc05tz00jzw1714p0ll3bt,STRI Scientific Databases,stri-scientific-databases,https://geospatialcatalog.com/stri-scientific-databases,https://stri.si.edu/research-computing/databases,Access extensive scientific databases curated by the Smithsonian Tropical Research Institute for tropical ecosystems research.,"The Smithsonian Tropical Research Institute (STRI) offers access to a variety of scientific databases, supporting research into tropical biodiversity and ecosystems. These resources are vital for scientists studying the unique environments of the tropics, particularly in Panama.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.862Z
cmjr0fuia000004la415s0q92,swissALTI3D,swissalti3d,https://geospatialcatalog.com/swissalti3d,https://www.swisstopo.admin.ch/en/height-model-swissalti3d,An extremely precise digital elevation model describing the surface of Switzerland without vegetation and development.,"swissALTI3D is a highly accurate digital elevation model that captures the surface of Switzerland, excluding vegetation and development. It provides foundational height data for various applications and is updated every six years to maintain its precision.",Data,False,False,2025-12-29T10:23:19.935Z,2025-12-29T10:23:20.623Z
cmiubzosd00fxw171rj3du51z,swisstopo,swisstopo,https://geospatialcatalog.com/swisstopo,https://www.swisstopo.admin.ch/en/geodata-and-applications,"Provides comprehensive geodata and applications for Switzerland, including digital maps, imagery, and 3D models.","swisstopo is the national mapping agency of Switzerland, offering a wide array of geospatial data products and services. These include various digital maps, aerial and satellite imagery, landscape and height models, and specialized geological and aeronautical maps. The organization also develops and maintains geodetic software to support surveying and mapping needs.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:17.698Z
cmiubzfc500e2w1713q040bxz,TACO,taco,https://geospatialcatalog.com/taco,http://tacodataset.org/,"A large-scale trash dataset for computer vision, enabling AI to detect and combat litter.","The TACO dataset addresses the critical need for annotated images to train deep learning models for trash detection. It aims to advance AI applications in environmental monitoring, such as drone-based trash surveying and robotic litter collection, by providing a comprehensive and continually updated collection of segmented trash images.",Data|Open Source Software,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:05.581Z
cmiuc377600wjw171dl0hrtcr,TanDEM-X Science Server,tandem-x-science-server,https://geospatialcatalog.com/tandem-x-science-server,https://tandemx-science.dlr.de/,Providing access to global TanDEM-X Synthetic Aperture Radar data for scientific research.,The TanDEM-X Science Server offers researchers and scientists access to high-resolution Synthetic Aperture Radar (SAR) data and Digital Elevation Models (DEMs) derived from the TanDEM-X mission. This platform supports a wide range of scientific applications by providing crucial geospatial information for Earth observation.,Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:58.824Z
