ticket_id,tower_id,opened_date,closed_date,work_type,crew_type,root_cause,downtime_hours,cost_myr,is_corrective
WO_003004,MY_N13979312124,2026-03-01,2026-03-05,raise_cabinet_and_seal,civil,flood,1.8,2461,True
WO_003005,MY_N6745537234,2026-03-01,2026-03-06,raise_cabinet_and_seal,civil,flood,5.0,952,True
WO_003006,MY_W728820002,2026-03-01,2026-03-02,radio_unit_refresh,rf,equipment,10.4,1115,True
WO_003007,MY_N13682521098,2026-03-02,2026-03-03,scheduled_inspection,civil,scheduled_inspection,0.1,93,False
WO_003008,MY_N3902995275,2026-03-02,2026-03-04,raise_cabinet_and_seal,civil,flood,2.8,353,True
WO_003009,MY_N8812260333,2026-03-02,2026-03-04,battery_genset_service,power,power,0.4,3493,True
WO_003010,MY_N12462366354,2026-03-03,2026-03-04,scheduled_inspection,civil,scheduled_inspection,0.6,1058,False
WO_003011,MY_N13335390186,2026-03-03,2026-03-05,slope_stabilize_and_tension,civil,terrain,1.0,2129,True
WO_003012,MY_N8194311012,2026-03-03,2026-03-04,scheduled_inspection,civil,scheduled_inspection,0.2,468,False
WO_003013,MY_N13678930905,2026-03-04,2026-03-07,battery_genset_service,power,power,1.8,5677,True
WO_003014,MY_N4436507977,2026-03-04,2026-03-05,raise_cabinet_and_seal,civil,flood,1.2,2462,True
WO_003015,MY_N6745537235,2026-03-04,2026-03-06,battery_genset_service,power,power,5.1,4453,True
WO_003016,MY_N10802588447,2026-03-05,2026-03-09,battery_genset_service,power,power,1.8,9782,True
WO_003017,MY_N11774742770,2026-03-05,2026-03-06,scheduled_inspection,civil,scheduled_inspection,2.5,630,False
WO_003018,MY_N6093033474,2026-03-05,2026-03-07,slope_stabilize_and_tension,civil,terrain,5.6,1410,True
WO_003019,MY_W1304210547,2026-03-05,2026-03-06,scheduled_inspection,civil,scheduled_inspection,2.9,626,False
WO_003020,MY_W1496819391,2026-03-05,2026-03-09,battery_genset_service,power,power,3.4,2584,True
WO_003021,MY_N11360752510,2026-03-06,2026-03-07,scheduled_inspection,civil,scheduled_inspection,0.7,1194,False
WO_003022,MY_N12137013095,2026-03-06,2026-03-07,scheduled_inspection,civil,scheduled_inspection,3.3,360,False
WO_003023,MY_N12137013097,2026-03-06,2026-03-09,raise_cabinet_and_seal,civil,flood,5.7,1293,True
WO_003024,MY_N12531429458,2026-03-06,2026-03-08,raise_cabinet_and_seal,civil,flood,2.0,2532,True
WO_003025,MY_N13013877873,2026-03-06,2026-03-09,raise_cabinet_and_seal,civil,flood,2.5,3503,True
WO_003026,MY_N11875484219,2026-03-07,2026-03-08,raise_cabinet_and_seal,civil,flood,1.8,2106,True
WO_003027,MY_N12309364295,2026-03-07,2026-03-10,radio_unit_refresh,rf,equipment,17.4,2456,True
WO_003028,MY_N12548986934,2026-03-07,2026-03-09,raise_cabinet_and_seal,civil,flood,5.5,6376,True
WO_003029,MY_N12603668089,2026-03-07,2026-03-08,raise_cabinet_and_seal,civil,flood,2.1,3076,True
WO_003030,MY_N6192657329,2026-03-07,2026-03-11,slope_stabilize_and_tension,civil,terrain,9.9,7609,True
WO_003031,MY_W1545410197,2026-03-07,2026-03-11,slope_stabilize_and_tension,civil,terrain,7.2,3103,True
WO_003032,MY_N10780423481,2026-03-08,2026-03-09,scheduled_inspection,civil,scheduled_inspection,3.8,173,False
WO_003033,MY_N8044980541,2026-03-08,2026-03-12,vegetation_clearance,civil,vegetation,2.2,1411,True
WO_003034,MY_W1274670480,2026-03-08,2026-03-12,vegetation_clearance,civil,vegetation,0.4,1471,True
WO_003035,MY_W728820002,2026-03-08,2026-03-12,raise_cabinet_and_seal,civil,flood,3.9,4839,True
WO_003036,MY_N12548986934,2026-03-09,2026-03-14,raise_cabinet_and_seal,civil,flood,5.3,3473,True
WO_003037,MY_N4775194881,2026-03-09,2026-03-10,scheduled_inspection,civil,scheduled_inspection,3.2,373,False
WO_003038,MY_N506433555,2026-03-09,2026-03-12,raise_cabinet_and_seal,civil,flood,3.5,2751,True
WO_003039,MY_N5510158263,2026-03-09,2026-03-10,scheduled_inspection,civil,scheduled_inspection,3.7,1393,False
WO_003040,MY_N6759131549,2026-03-09,2026-03-11,battery_genset_service,power,power,5.1,4342,True
WO_003041,MY_N13979312124,2026-03-10,2026-03-15,raise_cabinet_and_seal,civil,flood,5.2,5356,True
WO_003042,MY_N3901607088,2026-03-10,2026-03-11,scheduled_inspection,civil,scheduled_inspection,3.7,902,False
WO_003043,MY_N9006098842,2026-03-10,2026-03-11,scheduled_inspection,civil,scheduled_inspection,3.1,506,False
WO_003044,MY_N9040016332,2026-03-10,2026-03-15,raise_cabinet_and_seal,civil,flood,11.8,3986,True
WO_003045,MY_N11875484223,2026-03-11,2026-03-12,scheduled_inspection,civil,scheduled_inspection,2.4,992,False
WO_003046,MY_N12137013097,2026-03-11,2026-03-12,raise_cabinet_and_seal,civil,flood,3.8,2844,True
WO_003047,MY_N4124069726,2026-03-11,2026-03-12,scheduled_inspection,civil,scheduled_inspection,0.5,689,False
WO_003048,MY_N8920295576,2026-03-11,2026-03-12,vegetation_clearance,civil,vegetation,6.1,2389,True
WO_003049,MY_W1258156597,2026-03-12,2026-03-13,scheduled_inspection,civil,scheduled_inspection,0.9,1128,False
WO_003050,MY_W1435379188,2026-03-12,2026-03-13,scheduled_inspection,civil,scheduled_inspection,1.0,1347,False
WO_003051,MY_N11659562131,2026-03-13,2026-03-15,raise_cabinet_and_seal,civil,flood,5.6,4573,True
WO_003052,MY_N8255238086,2026-03-13,2026-03-14,scheduled_inspection,civil,scheduled_inspection,1.6,523,False
WO_003053,MY_N9084071195,2026-03-13,2026-03-17,raise_cabinet_and_seal,civil,flood,2.2,1335,True
WO_003054,MY_N11167076406,2026-03-14,2026-03-17,raise_cabinet_and_seal,civil,flood,11.6,3173,True
WO_003055,MY_N12258444889,2026-03-14,2026-03-15,scheduled_inspection,civil,scheduled_inspection,1.5,901,False
WO_003056,MY_N12889290231,2026-03-14,2026-03-16,raise_cabinet_and_seal,civil,flood,3.8,5456,True
WO_003057,MY_N13415595016,2026-03-14,2026-03-15,scheduled_inspection,civil,scheduled_inspection,0.7,557,False
WO_003058,MY_N13659918586,2026-03-14,2026-03-15,raise_cabinet_and_seal,civil,flood,7.6,917,True
WO_003059,MY_N5742976628,2026-03-14,2026-03-16,raise_cabinet_and_seal,civil,flood,5.9,3090,True
WO_003060,MY_N7033248825,2026-03-14,2026-03-19,radio_unit_refresh,rf,equipment,6.2,1735,True
WO_003061,MY_N8025859449,2026-03-14,2026-03-18,slope_stabilize_and_tension,civil,terrain,8.5,470,True
WO_003062,MY_N9040016330,2026-03-14,2026-03-15,scheduled_inspection,civil,scheduled_inspection,1.2,220,False
WO_003063,MY_N9810551665,2026-03-14,2026-03-16,battery_genset_service,power,power,6.7,2388,True
WO_003064,MY_N12137013087,2026-03-15,2026-03-20,raise_cabinet_and_seal,civil,flood,7.0,871,True
WO_003065,MY_N12238462274,2026-03-15,2026-03-16,scheduled_inspection,civil,scheduled_inspection,1.7,611,False
WO_003066,MY_N2894780935,2026-03-15,2026-03-20,slope_stabilize_and_tension,civil,terrain,6.9,4180,True
WO_003067,MY_N8920295576,2026-03-15,2026-03-20,raise_cabinet_and_seal,civil,flood,9.2,1927,True
WO_003068,MY_N8987661324,2026-03-16,2026-03-17,raise_cabinet_and_seal,civil,flood,2.2,2382,True
WO_003069,MY_W1270085203,2026-03-16,2026-03-19,raise_cabinet_and_seal,civil,flood,1.2,1494,True
WO_003070,MY_N8025859449,2026-03-17,2026-03-20,raise_cabinet_and_seal,civil,flood,4.7,1521,True
WO_003071,MY_N8387123936,2026-03-17,2026-03-18,scheduled_inspection,civil,scheduled_inspection,0.8,1024,False
WO_003072,MY_N13517883535,2026-03-18,2026-03-22,raise_cabinet_and_seal,civil,flood,3.2,424,True
WO_003073,MY_N13979312124,2026-03-18,2026-03-21,raise_cabinet_and_seal,civil,flood,1.4,2061,True
WO_003074,MY_N8044980541,2026-03-18,2026-03-23,raise_cabinet_and_seal,civil,flood,2.8,12803,True
WO_003075,MY_N8987661324,2026-03-18,2026-03-21,vegetation_clearance,civil,vegetation,2.5,1804,True
WO_003076,MY_W1545410197,2026-03-18,2026-03-23,raise_cabinet_and_seal,civil,flood,8.6,716,True
WO_003077,MY_N11530928262,2026-03-19,2026-03-20,scheduled_inspection,civil,scheduled_inspection,1.5,2646,False
WO_003078,MY_N5723067598,2026-03-19,2026-03-20,scheduled_inspection,civil,scheduled_inspection,0.8,1583,False
WO_003079,MY_N8935231315,2026-03-19,2026-03-20,scheduled_inspection,civil,scheduled_inspection,4.8,1415,False
WO_003080,MY_W1311840972,2026-03-19,2026-03-20,scheduled_inspection,civil,scheduled_inspection,1.7,393,False
WO_003081,MY_N12117702098,2026-03-20,2026-03-21,scheduled_inspection,civil,scheduled_inspection,0.9,979,False
WO_003082,MY_N13057626241,2026-03-21,2026-03-23,raise_cabinet_and_seal,civil,flood,8.1,2738,True
WO_003083,MY_N8387123936,2026-03-21,2026-03-22,scheduled_inspection,civil,scheduled_inspection,1.9,1591,False
WO_003084,MY_N11142031514,2026-03-22,2026-03-23,scheduled_inspection,civil,scheduled_inspection,1.1,407,False
WO_003085,MY_N13495459821,2026-03-22,2026-03-23,scheduled_inspection,civil,scheduled_inspection,1.2,1015,False
WO_003086,MY_N6745537234,2026-03-22,2026-03-23,slope_stabilize_and_tension,civil,terrain,8.0,653,True
WO_003087,MY_N12273280525,2026-03-23,2026-03-24,scheduled_inspection,civil,scheduled_inspection,2.4,1079,False
WO_003088,MY_N4971032710,2026-03-23,2026-03-26,battery_genset_service,power,power,5.6,2116,True
WO_003089,MY_N7041239295,2026-03-23,2026-03-24,scheduled_inspection,civil,scheduled_inspection,0.6,814,False
WO_003090,MY_N8327095826,2026-03-23,2026-03-28,slope_stabilize_and_tension,civil,terrain,2.4,3613,True
WO_003091,MY_N8812260333,2026-03-23,2026-03-25,battery_genset_service,power,power,6.1,2184,True
WO_003092,MY_W1386907231,2026-03-23,2026-03-24,slope_stabilize_and_tension,civil,terrain,6.0,5875,True
WO_003093,MY_N13331200714,2026-03-24,2026-03-29,raise_cabinet_and_seal,civil,flood,7.2,5876,True
WO_003094,MY_N3765699324,2026-03-24,2026-03-25,vegetation_clearance,civil,vegetation,8.5,1192,True
WO_003095,MY_N8923088437,2026-03-24,2026-03-29,radio_unit_refresh,rf,equipment,5.8,3914,True
WO_003096,MY_N9003249367,2026-03-24,2026-03-26,vegetation_clearance,civil,vegetation,6.4,2404,True
WO_003097,MY_W1267064693,2026-03-24,2026-03-25,vegetation_clearance,civil,vegetation,10.1,4428,True
WO_003098,MY_W1270085203,2026-03-24,2026-03-26,radio_unit_refresh,rf,equipment,5.9,2355,True
WO_003099,MY_N11241526902,2026-03-25,2026-03-29,slope_stabilize_and_tension,civil,terrain,7.7,799,True
WO_003100,MY_N12111896153,2026-03-25,2026-03-26,scheduled_inspection,civil,scheduled_inspection,0.6,537,False
WO_003101,MY_N6354464187,2026-03-25,2026-03-26,scheduled_inspection,civil,scheduled_inspection,1.4,410,False
WO_003102,MY_N9038308805,2026-03-25,2026-03-26,scheduled_inspection,civil,scheduled_inspection,1.0,594,False
WO_003103,MY_N11484371222,2026-03-26,2026-03-29,vegetation_clearance,civil,vegetation,14.7,1423,True
WO_003104,MY_N11875484224,2026-03-26,2026-03-29,raise_cabinet_and_seal,civil,flood,2.3,865,True
WO_003105,MY_N1662564012,2026-03-26,2026-03-29,vegetation_clearance,civil,vegetation,6.0,1848,True
WO_003106,MY_N8263445804,2026-03-26,2026-03-27,scheduled_inspection,civil,scheduled_inspection,0.4,2529,False
WO_003107,MY_N3902995339,2026-03-27,2026-03-28,scheduled_inspection,civil,scheduled_inspection,1.5,101,False
WO_003108,MY_N11637810090,2026-03-28,2026-03-29,scheduled_inspection,civil,scheduled_inspection,2.6,231,False
WO_003109,MY_N12137013097,2026-03-28,2026-03-29,raise_cabinet_and_seal,civil,flood,4.2,1056,True
WO_003110,MY_N12309364295,2026-03-28,2026-03-31,raise_cabinet_and_seal,civil,flood,12.8,913,True
WO_003111,MY_N13686660305,2026-03-28,2026-03-29,scheduled_inspection,civil,scheduled_inspection,1.4,400,False
WO_003112,MY_N13979312124,2026-03-28,2026-04-01,raise_cabinet_and_seal,civil,flood,7.5,4935,True
WO_003113,MY_N3902995326,2026-03-28,2026-03-31,slope_stabilize_and_tension,civil,terrain,4.8,1171,True
WO_003114,MY_N8923088437,2026-03-28,2026-03-29,slope_stabilize_and_tension,civil,terrain,3.2,1210,True
WO_003115,MY_N9040477852,2026-03-30,2026-03-31,scheduled_inspection,civil,scheduled_inspection,1.5,832,False
WO_003116,MY_W229952243,2026-03-30,2026-03-31,scheduled_inspection,civil,scheduled_inspection,1.9,760,False
WO_003117,MY_N12458638891,2026-03-31,2026-04-01,scheduled_inspection,civil,scheduled_inspection,0.8,42,False
WO_003118,MY_N5991600704,2026-03-31,2026-04-01,scheduled_inspection,civil,scheduled_inspection,0.7,799,False
WO_003119,MY_W1255218617,2026-03-31,2026-04-01,scheduled_inspection,civil,scheduled_inspection,1.4,232,False
WO_003120,MY_W1264795110,2026-03-31,2026-04-01,scheduled_inspection,civil,scheduled_inspection,1.7,327,False
WO_003121,MY_W1303814690,2026-03-31,2026-04-01,scheduled_inspection,civil,scheduled_inspection,0.5,776,False
WO_003122,MY_N11151660426,2026-04-01,2026-04-04,radio_unit_refresh,rf,equipment,4.8,6284,True
WO_003123,MY_N11609644622,2026-04-02,2026-04-04,raise_cabinet_and_seal,civil,flood,2.4,2125,True
WO_003124,MY_N12309364294,2026-04-02,2026-04-03,vegetation_clearance,civil,vegetation,3.2,1645,True
WO_003125,MY_N13326193730,2026-04-02,2026-04-03,battery_genset_service,power,power,4.8,2930,True
WO_003126,MY_W1545410197,2026-04-02,2026-04-06,radio_unit_refresh,rf,equipment,13.1,2404,True
WO_003127,MY_N10802588447,2026-04-03,2026-04-07,raise_cabinet_and_seal,civil,flood,6.0,2860,True
WO_003128,MY_N13678930905,2026-04-03,2026-04-05,raise_cabinet_and_seal,civil,flood,6.8,3090,True
WO_003129,MY_N6745537233,2026-04-03,2026-04-07,raise_cabinet_and_seal,civil,flood,10.7,4391,True
WO_003130,MY_N9003249367,2026-04-04,2026-04-07,raise_cabinet_and_seal,civil,flood,5.4,2423,True
WO_003131,MY_N12137013087,2026-04-05,2026-04-09,slope_stabilize_and_tension,civil,terrain,4.8,1461,True
WO_003132,MY_N12137013097,2026-04-05,2026-04-06,vegetation_clearance,civil,vegetation,8.6,3070,True
WO_003133,MY_N12531429458,2026-04-06,2026-04-08,battery_genset_service,power,power,3.1,16518,True
WO_003134,MY_N1662564012,2026-04-06,2026-04-10,raise_cabinet_and_seal,civil,flood,7.1,2305,True
WO_003135,MY_N3902995313,2026-04-06,2026-04-07,scheduled_inspection,civil,scheduled_inspection,0.6,2552,False
WO_003136,MY_N6093033474,2026-04-06,2026-04-08,raise_cabinet_and_seal,civil,flood,1.7,2549,True
WO_003137,MY_N12131514589,2026-04-07,2026-04-08,raise_cabinet_and_seal,civil,flood,1.2,865,True
WO_003138,MY_N5067194637,2026-04-07,2026-04-11,battery_genset_service,power,power,3.5,761,True
WO_003139,MY_W1545410197,2026-04-07,2026-04-10,radio_unit_refresh,rf,equipment,10.3,4804,True
WO_003140,MY_N8812260333,2026-04-08,2026-04-13,battery_genset_service,power,power,4.0,1232,True
WO_003141,MY_N8987661324,2026-04-08,2026-04-09,battery_genset_service,power,power,1.2,2010,True
WO_003142,MY_N11875484226,2026-04-09,2026-04-12,raise_cabinet_and_seal,civil,flood,4.3,648,True
WO_003143,MY_N12548986934,2026-04-09,2026-04-10,battery_genset_service,power,power,5.8,626,True
WO_003144,MY_N13979312124,2026-04-09,2026-04-11,slope_stabilize_and_tension,civil,terrain,9.9,1197,True
WO_003145,MY_N12270851329,2026-04-10,2026-04-11,vegetation_clearance,civil,vegetation,16.4,2527,True
WO_003146,MY_N13526011249,2026-04-10,2026-04-11,raise_cabinet_and_seal,civil,flood,7.3,2086,True
WO_003147,MY_N13686353602,2026-04-10,2026-04-11,scheduled_inspection,civil,scheduled_inspection,3.8,457,False
WO_003148,MY_N8327095826,2026-04-10,2026-04-12,vegetation_clearance,civil,vegetation,2.4,2144,True
WO_003149,MY_N12407437060,2026-04-11,2026-04-16,vegetation_clearance,civil,vegetation,6.9,4992,True
WO_003150,MY_N11875484224,2026-04-12,2026-04-13,vegetation_clearance,civil,vegetation,8.0,942,True
WO_003151,MY_N13678930905,2026-04-12,2026-04-13,battery_genset_service,power,power,2.7,1171,True
WO_003152,MY_N8794834932,2026-04-12,2026-04-13,scheduled_inspection,civil,scheduled_inspection,1.6,416,False
WO_003153,MY_W1285114522,2026-04-12,2026-04-13,raise_cabinet_and_seal,civil,flood,4.3,4892,True
WO_003154,MY_N12135759497,2026-04-13,2026-04-18,vegetation_clearance,civil,vegetation,1.0,2968,True
WO_003155,MY_N3902995318,2026-04-13,2026-04-18,slope_stabilize_and_tension,civil,terrain,7.9,1736,True
WO_003156,MY_N506433555,2026-04-13,2026-04-17,raise_cabinet_and_seal,civil,flood,4.6,3070,True
WO_003157,MY_N7033248825,2026-04-13,2026-04-16,vegetation_clearance,civil,vegetation,2.9,2467,True
WO_003158,MY_N11388862434,2026-04-14,2026-04-15,radio_unit_refresh,rf,equipment,4.0,1807,True
WO_003159,MY_N13502641928,2026-04-14,2026-04-17,raise_cabinet_and_seal,civil,flood,14.0,2979,True
WO_003160,MY_N8825706826,2026-04-14,2026-04-19,raise_cabinet_and_seal,civil,flood,4.5,2314,True
WO_003161,MY_W728820002,2026-04-15,2026-04-18,raise_cabinet_and_seal,civil,flood,5.2,1836,True
WO_003162,MY_N12120294219,2026-04-16,2026-04-17,scheduled_inspection,civil,scheduled_inspection,0.7,75,False
WO_003163,MY_N6745537235,2026-04-16,2026-04-17,raise_cabinet_and_seal,civil,flood,5.2,4479,True
WO_003164,MY_W1270085203,2026-04-16,2026-04-17,vegetation_clearance,civil,vegetation,10.3,4187,True
WO_003165,MY_N11167076406,2026-04-17,2026-04-20,raise_cabinet_and_seal,civil,flood,3.4,1774,True
WO_003166,MY_N11302586991,2026-04-17,2026-04-18,scheduled_inspection,civil,scheduled_inspection,0.2,1682,False
WO_003167,MY_N13015606467,2026-04-17,2026-04-19,raise_cabinet_and_seal,civil,flood,2.2,1177,True
WO_003168,MY_N3902995275,2026-04-17,2026-04-20,raise_cabinet_and_seal,civil,flood,9.7,2060,True
WO_003169,MY_N5188734187,2026-04-17,2026-04-18,raise_cabinet_and_seal,civil,flood,3.8,2299,True
WO_003170,MY_W1267064693,2026-04-17,2026-04-22,raise_cabinet_and_seal,civil,flood,2.8,3268,True
WO_003171,MY_N11479281285,2026-04-18,2026-04-19,scheduled_inspection,civil,scheduled_inspection,2.4,658,False
WO_003172,MY_N11802478955,2026-04-18,2026-04-23,raise_cabinet_and_seal,civil,flood,3.8,3552,True
WO_003173,MY_N12603668089,2026-04-18,2026-04-22,slope_stabilize_and_tension,civil,terrain,9.0,4622,True
WO_003174,MY_N11659562142,2026-04-19,2026-04-23,vegetation_clearance,civil,vegetation,21.1,380,True
WO_003175,MY_N12603668089,2026-04-19,2026-04-22,slope_stabilize_and_tension,civil,terrain,4.6,1252,True
WO_003176,MY_N12773184677,2026-04-19,2026-04-22,radio_unit_refresh,rf,equipment,10.0,2624,True
WO_003177,MY_N4758418627,2026-04-19,2026-04-21,vegetation_clearance,civil,vegetation,0.9,1164,True
WO_003178,MY_N12116945444,2026-04-20,2026-04-22,raise_cabinet_and_seal,civil,flood,93.9,86843,True
WO_003179,MY_N610175376,2026-04-20,2026-04-24,raise_cabinet_and_seal,civil,flood,9.4,1239,True
WO_003180,MY_N8296464154,2026-04-20,2026-04-21,scheduled_inspection,civil,scheduled_inspection,1.3,1906,False
WO_003181,MY_N8812260333,2026-04-20,2026-04-24,raise_cabinet_and_seal,civil,flood,9.5,881,True
WO_003182,MY_N8987661324,2026-04-20,2026-04-23,battery_genset_service,power,power,4.5,3877,True
WO_003183,MY_N12093626517,2026-04-21,2026-04-22,scheduled_inspection,civil,scheduled_inspection,0.7,748,False
WO_003184,MY_N6192657329,2026-04-21,2026-04-23,raise_cabinet_and_seal,civil,flood,4.1,4994,True
WO_003185,MY_N9040016329,2026-04-21,2026-04-22,scheduled_inspection,civil,scheduled_inspection,1.6,425,False
WO_003186,MY_N9935128396,2026-04-21,2026-04-22,scheduled_inspection,civil,scheduled_inspection,1.2,789,False
WO_003187,MY_N11151660426,2026-04-22,2026-04-23,battery_genset_service,power,power,2.1,1071,True
WO_003188,MY_N5242116831,2026-04-22,2026-04-23,scheduled_inspection,civil,scheduled_inspection,1.6,721,False
WO_003189,MY_N8422298542,2026-04-22,2026-04-27,battery_genset_service,power,power,2.8,4532,True
WO_003190,MY_W1267064693,2026-04-22,2026-04-26,vegetation_clearance,civil,vegetation,1.9,2975,True
WO_003191,MY_N5115603531,2026-04-23,2026-04-25,slope_stabilize_and_tension,civil,terrain,4.8,3147,True
WO_003192,MY_N8068563589,2026-04-23,2026-04-24,scheduled_inspection,civil,scheduled_inspection,0.5,871,False
WO_003193,MY_N8987661324,2026-04-23,2026-04-26,vegetation_clearance,civil,vegetation,6.2,3205,True
WO_003194,MY_N9003249367,2026-04-23,2026-04-26,slope_stabilize_and_tension,civil,terrain,4.7,1624,True
WO_003195,MY_N9006098842,2026-04-23,2026-04-24,slope_stabilize_and_tension,civil,terrain,4.6,2795,True
WO_003196,MY_N12111896153,2026-04-24,2026-04-25,scheduled_inspection,civil,scheduled_inspection,1.2,34,False
WO_003197,MY_N13517883535,2026-04-24,2026-04-28,vegetation_clearance,civil,vegetation,1.3,1755,True
WO_003198,MY_N12135373696,2026-04-25,2026-04-30,raise_cabinet_and_seal,civil,flood,2.3,3351,True
WO_003199,MY_N11607773741,2026-04-26,2026-04-27,scheduled_inspection,civil,scheduled_inspection,0.8,1080,False
WO_003200,MY_N11659562142,2026-04-26,2026-04-28,raise_cabinet_and_seal,civil,flood,4.0,4702,True
